"month","year","site_code","pCH4_uatm","CH4_uM","pCO2_uatm","CO2_uM","pN2O_uatm","N2O_uM"
4,2023,"SYCA",16.784650205,0.029634975,777.40870325,34.736341795,0.271654554,0.0089180635
5,2023,"SYCA",95.54635462,0.1719262485,1736.39422775,75.60382274,0.2432600285,0.007719112
6,2023,"SYCA",326.13172225,0.531796815,3210.1712335,128.75587925,0.1761140515,0.0052165095
7,2023,"SYCA",459.7489499,0.758873094,5551.322468,219.0732563,0.743565252,0.021523082
8,2023,"SYCA",1220.94567,1.987101621,10160.03787,394.6562994,1.67551297,0.047688894
9,2023,"SYCA",7373.852731,12.001158,17663.61543,684.570079,0.094746702,0.002686915
2,2024,"SYCA",4.71086143833333,0.00959010916666667,1050.455736,55.1749401066667,0.5446351775,0.0211929348333333
3,2024,"SYCA",18.95130758325,0.03657493025,832.104542175,41.3722539675,0.263948538,0.009796712
4,2024,"SYCA",14.3330651975,0.02563057875,960.52294995,43.87014642,0.26195364425,0.0091597345
5,2024,"SYCA",30.615799365,0.0508675455,1928.2780665,76.718838855,0.1557257755,0.004511426
6,2024,"SYCA",159.61499878,0.257057178,4558.023908,175.7572458,0.400307127,0.0112973405
7,2024,"SYCA",228.2876317,0.384703168,7568.189718,306.4944104,0.192753747,0.005743431
8,2024,"SYCA",1197.83994875,1.9365049965,17619.48735,673.7341231,0.0982784255,0.0027290115
10,2018,"TECR",0.01,0,639,48.9,0.297,0.018
11,2018,"TECR",2.21,0.007,677,55.4,0.275,0.018
12,2018,"TECR",0.61,0.002,726,60.8,0.403,0.027
1,2019,"TECR",0.81,0.003,375,32.7,0.161,0.011
3,2019,"TECR",0.01,0,598,49.1,0.202,0.013
4,2019,"TECR",0.505,0.0015,773,37.5,0.495,0.0175
5,2019,"TECR",0.101666666666667,0.000333333333333333,532.166666666667,40.9166666666667,0.33,0.0198333333333333
6,2019,"TECR",1.406,0.0038,635.4,42.94,0.2512,0.0132
7,2019,"TECR",13.1366666666667,0.0333333333333333,663,42.7666666666667,0.325,0.0163333333333333
8,2019,"TECR",17.595,0.044,802,51.15,0.3055,0.015
10,2019,"TECR",8.56333333333333,0.0246666666666667,415.333333333333,31.9666666666667,0.211,0.0126666666666667
11,2019,"TECR",5.06,0.015,473,36.6,0.202,0.012
1,2020,"TECR",0.01,0,354,31.2,0.165,0.012
2,2020,"TECR",0.01,0,338,28.7,0.169,0.011
3,2020,"TECR",1.85,0.006,871,72.5,0.403,0.027
7,2020,"TECR",17.64696315,0.043958829,1110.147281,71.1072379,0.839849932,0.041218758
10,2020,"TECR",11.47113742,0.032625745,1101.544548,83.63693763,0.735627828,0.043770875
11,2020,"TECR",3.603458671,0.010466547,1006.100196,78.42035385,0.731769328,0.044838363
2,2021,"TECR",2.60636864,0.008243383,706.5321271,61.16514161,0.745208157,0.051321209
3,2021,"TECR",0.829926328,0.002556388,886.4335523,74.3403384,0.783690059,0.05211744
5,2021,"TECR",10.4931872385,0.02778546425,802.864935325,55.6141731975,0.31623126125,0.0169398245
6,2021,"TECR",39.428759884,0.0906885482,1044.31462962,60.895380774,0.4116493444,0.0183577138
7,2021,"TECR",50.02586692,0.114220613,993.4328025,57.157149005,0.3870694895,0.0168518615
8,2021,"TECR",50.77004719,0.115248549,934.6022427,53.3909487,0.444761151,0.019218575
9,2021,"TECR",63.82003747,0.153210402,1290.097341,78.90018207,0.666448921,0.031057232
10,2021,"TECR",16.80138398,0.047787462,641.7426488,48.63256473,0.361990313,0.021472737
11,2021,"TECR",12.43007661,0.028726325,835.8227425,51.76753955,0.336737337,0.016382592
1,2022,"TECR",2.164696729,0.006692513,729.48542,61.36374479,0.4970095,0.033139621
2,2022,"TECR",3.3298410185,0.0105726225,822.4910619,70.948856655,0.5499758515,0.0376447615
3,2022,"TECR",2.4721334915,0.007467372,908.03253715,74.387079835,0.284721283,0.0184838505
4,2022,"TECR",1.72748486,0.005053001,1101.70210665,83.236307215,0.2166195565,0.012877889
5,2022,"TECR",8.94732476325,0.02374206075,799.795672625,55.58522657,0.52051496325,0.02802445525
6,2022,"TECR",20.716956464,0.0513492086,898.86697238,57.9539726,0.3245952042,0.015930167
7,2022,"TECR",41.21635162,0.0970539625,1151.91228635,68.728080855,0.275591258,0.013305947
8,2022,"TECR",72.899149895,0.166931002,1034.52951765,59.732920265,0.288616261,0.0126234715
9,2022,"TECR",32.44267011,0.079265659,859.1524647,53.84138549,0.246671705,0.011827081
11,2022,"TECR",6.2416022955,0.0198799765,635.98082555,55.116553095,0.2880904085,0.0197740065
6,2023,"TECR",2.37477843,0.006189948,507.092685,34.3719634,0.210314893,0.010997263
7,2023,"TECR",6.66372140333333,0.0166263766666667,703.062415633333,45.7195943633333,0.443702082666667,0.022153957
8,2023,"TECR",16.17570244,0.0401032115,776.68350755,49.63118382,0.312135124,0.0153036305
10,2023,"TECR",13.900223545,0.0369654195,679.06097175,47.321356145,0.3268653315,0.017647528
12,2023,"TECR",4.074094006,0.012739022,660.2097265,56.28006554,0.138259103,0.00935347
1,2024,"TECR",6.549398857,0.020459237,600.1265398,51.31368965,0.292171516,0.019873552
5,2024,"TECR",4.425967253,0.011672072,1174.699113,81.01977131,0.285513042,0.015243014
6,2024,"TECR",13.6735379783333,0.0332210753333333,530.9622925,33.16517295,0.223072240333333,0.0106572916666667
7,2024,"TECR",31.78210576,0.078671373,704.1217398,44.84450697,0.229529098,0.011205248
8,2024,"TECR",34.79532989,0.082855137,636.3455996,38.703708965,0.233337473,0.010680879
9,2024,"TECR",33.89494253,0.086657772,582.147653,38.55847875,0.163713942,0.008346159
3,2025,"TECR",0.261548562,0.001,795.8309586,67.70218519,0.298542074,0.020115453
5,2025,"TECR",6.18106485,0.016150716,512.52903865,36.091396535,0.172994825,0.0094309855
6,2025,"TECR",25.968441225,0.063279823,601.65935025,37.502770585,0.1735229975,0.008261136
11,2016,"TOMB",120.12,0.1815,2211.5,81.6,3.3465,0.0875
12,2016,"TOMB",47.98,0.086,1303,58.5,0.394,0.013
1,2017,"TOMB",122.125,0.2225,1618,74.85,0.808,0.0285
2,2017,"TOMB",99.16,0.1815,2045,94.45,0.888,0.031
3,2017,"TOMB",138.796666666667,0.239333333333333,2048.33333333333,87.8666666666667,0.951666666666667,0.0303333333333333
4,2017,"TOMB",88.1025,0.13575,4206,154.675,1.29125,0.03475
5,2017,"TOMB",176.566666666667,0.252666666666667,2987,101.633333333333,1.22466666666667,0.0303333333333333
6,2017,"TOMB",137.26,0.183,3976.5,123.15,1.259,0.028
7,2017,"TOMB",235,0.3035,4586,138.4,1.0595,0.0225
8,2017,"TOMB",167.905,0.207,2470,69.3,1.373,0.0275
9,2017,"TOMB",259.33,0.352,2625,83,1.297,0.03
10,2017,"TOMB",60.39,0.087,2348,80.7,0.529,0.013
11,2017,"TOMB",23.58,0.037,1891.5,73.25,0.4945,0.0145
12,2017,"TOMB",27.345,0.0495,1598,70.6,0.5285,0.018
1,2018,"TOMB",36.2566666666667,0.0746666666666667,1167,63.1,0.403666666666667,0.0166666666666667
2,2018,"TOMB",67.655,0.12,2907.5,130.45,0.6065,0.0205
3,2018,"TOMB",62.9475,0.1085,1921.75,81.75,0.55075,0.0175
4,2018,"TOMB",72.7325,0.1215,2221.25,91.325,2.83025,0.086
5,2018,"TOMB",124.375,0.18,3385,117,2.364,0.061
6,2018,"TOMB",117.34,0.155,6363,194.9,5.365,0.118
7,2018,"TOMB",192.565,0.237,2075.5,57.9,1.2955,0.0255
8,2018,"TOMB",172.3,0.2145,3226.5,91.45,1.391,0.028
9,2018,"TOMB",176.57,0.227,5411,159.8,1.139,0.024
10,2018,"TOMB",133.49,0.179,4048,126.1,0.163,0.004
11,2018,"TOMB",77.84,0.1325,2226.5,91.75,0.938,0.031
12,2018,"TOMB",84.215,0.168,1861.5,95.75,0.3125,0.0125
1,2019,"TOMB",84.06,0.165333333333333,1430,72.5333333333333,0.510666666666667,0.02
2,2019,"TOMB",49.58,0.095,1511,73.8,0.4235,0.0155
3,2019,"TOMB",119.58,0.212333333333333,2141.33333333333,95.4666666666667,0.588,0.0196666666666667
4,2019,"TOMB",119.734,0.1952,2992.2,119.76,0.6188,0.0182
5,2019,"TOMB",89.715,0.1315,4014.5,139.45,1.0345,0.0265
6,2019,"TOMB",104.46,0.135,2116,62.8,0.559,0.012
7,2019,"TOMB",240.225,0.2945,2833.5,79.2,1.1215,0.0225
8,2019,"TOMB",197.525,0.2415,2315.5,64.15,1.608,0.0315
9,2019,"TOMB",216.16,0.268,1157,32.7,0.916,0.019
10,2019,"TOMB",92.81,0.12,2653,79.1,1.03,0.022
11,2019,"TOMB",68.14,0.1185,2804.5,121.45,0.9715,0.032
12,2019,"TOMB",86.165,0.1595,1981.5,93.15,0.7435,0.0265
1,2020,"TOMB",111.16,0.216,1998,99.4,0.711,0.027
2,2020,"TOMB",94.075,0.1785,2816.5,135.9,0.971,0.036
3,2020,"TOMB",158.986666666667,0.289666666666667,4457,196.4,1.00866666666667,0.0333333333333333
7,2020,"TOMB",54.365,0.07,3829.5,110.85,1.664,0.0345
8,2020,"TOMB",65.9966666666667,0.0806666666666667,2935.66666666667,82.1333333333333,1.005,0.02
9,2020,"TOMB",37.3,0.049,2520,76,1.2565,0.0275
10,2020,"TOMB",47.64027648,0.067691817,1317.8912956,44.574623075,0.8333898805,0.020512024
11,2020,"TOMB",20.670859195,0.0339666795,1438.0543925,58.10888144,0.7514119875,0.022737608
12,2020,"TOMB",27.45736714,0.050862381,1352.584519,63.40099445,0.810958498,0.028847778
2,2021,"TOMB",0.736028291,0.001926265,685.22610595,35.888256755,0.578237011,0.022767684
4,2021,"TOMB",37.8868482665,0.060674767,1940.5082985,76.06925937,0.8370921355,0.024489546
5,2021,"TOMB",29.760526121,0.0455748313333333,1659.06356966667,60.29655397,0.598376926,0.015814394
6,2021,"TOMB",48.66359046,0.068047307,1397.300421,45.92647789,0.147719879,0.003525153
7,2021,"TOMB",88.320706,0.117802814,2447.307635,76.603664015,0.7563499795,0.0170486015
8,2021,"TOMB",0.01,0.001,1361.540433,38.52236038,1.383989964,0.027909449
9,2021,"TOMB",49.714560225,0.0673602555,2215.051067,70.138284865,0.600614014,0.013790351
10,2021,"TOMB",24.08545188,0.034287503,1468.039338,49.31664768,0.618751664,0.01512735
11,2021,"TOMB",22.031073339,0.0352980225,1098.16471325,41.99135132,0.7043518485,0.0200026375
12,2021,"TOMB",57.671459065,0.1025176365,1010.8897513,44.850286345,0.611135912,0.020456349
1,2022,"TOMB",56.6503395266667,0.112878717666667,1284.7278968,66.5497022133333,0.401267432666667,0.0161618696666667
2,2022,"TOMB",79.7567811266667,0.155614380666667,1578.06613433333,77.62202347,0.414038597666667,0.0152877706666667
3,2022,"TOMB",67.8894507666667,0.121623019333333,1811.90859966667,80.4641416666667,0.386497332,0.013078868
4,2022,"TOMB",119.7011825625,0.19193621425,2676.18059575,104.7189636,0.450601556,0.0130182845
5,2022,"TOMB",91.067099755,0.125490462,1708.405029,55.154792495,0.7366811045,0.017402786
6,2022,"TOMB",118.0122486,0.15167985,944.2716412,27.87281031,1.848991068,0.039078167
7,2022,"TOMB",303.07213055,0.3663193845,1139.9952423,31.175713685,1.310821517,0.025384694
8,2022,"TOMB",185.71063945,0.225187897,1281.037912,35.17446664,1.169984254,0.022804597
9,2022,"TOMB",129.8990271,0.17986883,4208.103764,136.5039354,0.700771959,0.016471245
10,2022,"TOMB",86.83338117,0.123558126,2541.989612,85.50031579,1.096165734,0.026859723
11,2022,"TOMB",71.75965638,0.1113256525,3089.889968,115.81989305,0.9182792935,0.025479836
1,2023,"TOMB",91.9049289,0.176386292,1457.50527766667,71.4553213766667,0.417230667,0.0155907413333333
2,2023,"TOMB",298.609294,0.532322042666667,2904.40126,131.4174537,0.34928923,0.0127016736666667
3,2023,"TOMB",555.80587445,0.923284444,5561.745164,226.832762175,0.316599643,0.00956548625
4,2023,"TOMB",102.32097303,0.163896601333333,2153.25893366667,83.8939846266667,0.538077813333333,0.0154572193333333
5,2023,"TOMB",69.901871345,0.101377467,2145.0889065,72.714281635,0.3997373685,0.010055989
6,2023,"TOMB",158.6776646,0.218973239,3666.237823,118.3253695,1.083402612,0.025310578
7,2023,"TOMB",129.0984732,0.170823159,3563.1569255,109.456657535,0.8214543065,0.018245374
8,2023,"TOMB",248.93801735,0.304006333,3061.6587865,84.92949071,0.9908152415,0.0195208045
9,2023,"TOMB",228.8560736,0.289896617,472.4914095,13.68574927,0.531477853,0.010993652
10,2023,"TOMB",135.0606688,0.188956832,2467.364052,81.00351106,1.096504168,0.026110116
12,2023,"TOMB",53.41396265,0.095510456,1490.45829,67.19250827,0.341035522,0.011642047
1,2024,"TOMB",135.10483208,0.260233299666667,1273.3212742,63.02831164,0.435187105666667,0.0166247233333333
2,2024,"TOMB",288.2703342,0.52571668,1323.723657,61.08618437,0.341208314,0.011949434
3,2024,"TOMB",73.8491630625,0.12985763025,1702.7075075,74.51284237,0.3660329485,0.01211315375
4,2024,"TOMB",50.5276992633333,0.0801007783333333,1489.094956,56.3598475133333,0.288222006,0.007751345
5,2024,"TOMB",137.82190754,0.187638471333333,2760.50499266667,88.1433451566667,0.413969019666667,0.00956572433333333
6,2024,"TOMB",264.9030523,0.338841821,789.6079576,23.20819697,0.403244222,0.008488984
8,2024,"TOMB",313.61289555,0.372062791,1415.80972225,37.996544965,0.380040348,0.0072094835
9,2024,"TOMB",204.9026457,0.260882006,2696.596799,78.97807608,0.675114992,0.014171324
10,2024,"TOMB",185.9447673,0.248614119,2382.291821,74.16311036,0.512868762,0.011526453
11,2024,"TOMB",108.240242715,0.1565046285,3253.1499185,112.405501495,0.7533218,0.0190400545
12,2024,"TOMB",66.69266674,0.117144366,1626.764148,71.64762917,0.493668129,0.016410372
1,2025,"TOMB",76.24906367,0.151339042333333,1159.28214196667,58.66772784,0.377062281666667,0.014670461
2,2025,"TOMB",140.69361594,0.2504877195,1551.4433385,69.851731375,0.310264999,0.010589185
3,2025,"TOMB",142.493982515,0.2378217755,1342.33039635,55.69187485,0.8960818185,0.0275952125
4,2025,"TOMB",126.267655086667,0.195839666666667,2511.05917366667,94.0288174766667,1.68243754333333,0.046414387
5,2025,"TOMB",133.23343115,0.2021201335,3078.320008,111.6527432,0.391568857,0.011197544
9,2016,"TOOK",46.48,0.112,739.333333333333,46.7666666666667,0.727,0.0356666666666667
11,2016,"TOOK",24.68,0.067,1001,73.7,0.626,0.037
12,2016,"TOOK",27.96,0.077,675,51.1,0.649,0.039
1,2017,"TOOK",27.25,0.075,860,65.2,0.338,0.02
2,2017,"TOOK",21.56,0.059,1253,93.1,0.428,0.025
3,2017,"TOOK",8.62,0.023,1366,100.3,0.478,0.028
4,2017,"TOOK",8.15,0.022,1413.5,105.55,0.3935,0.0235
6,2017,"TOOK",47.968,0.106,1157,64.66,0.5738,0.0248
7,2017,"TOOK",43.8125,0.0935,1378.5,75.075,0.4645,0.0185
8,2017,"TOOK",40.72,0.08325,1185,61.3,0.42625,0.0165
9,2017,"TOOK",37.81,0.0893333333333333,1365,86.8666666666667,0.653666666666667,0.0316666666666667
11,2017,"TOOK",26.8,0.073,621,46.1,0.664,0.039
12,2017,"TOOK",29.29,0.081,701,53.1,0.587,0.035
1,2018,"TOOK",0.67,0.002,484,36.7,0.433,0.026
2,2018,"TOOK",7.3,0.02,1331,99,0.577,0.034
3,2018,"TOOK",8.87,0.024,1554,115.4,0.365,0.022
4,2018,"TOOK",6.69,0.018,1114,81.1,0.377,0.022
5,2018,"TOOK",5.3,0.015,1707,128,0.951,0.057
6,2018,"TOOK",42.6566666666667,0.106,816.333333333333,53.9,0.394,0.0206666666666667
7,2018,"TOOK",50.6066666666667,0.103333333333333,1041.66666666667,53.9666666666667,0.728333333333333,0.0283333333333333
8,2018,"TOOK",75.28,0.16,615,33.4,0.337,0.014
9,2018,"TOOK",37.3466666666667,0.091,937.333333333333,60.4333333333333,0.412666666666667,0.0206666666666667
10,2018,"TOOK",46.8866666666667,0.125666666666667,871.333333333333,62.8333333333333,0.606666666666667,0.0346666666666667
11,2018,"TOOK",28.2133333333333,0.0773333333333333,1180,88.9666666666667,0.439,0.026
2,2019,"TOOK",13.33,0.037,1060,81.4,0.38,0.023
3,2019,"TOOK",8.38,0.023,1405,105.9,0.722,0.043
4,2019,"TOOK",6.75,0.018,1169,86.2,0.378,0.022
5,2019,"TOOK",107.993333333333,0.266666666666667,1196.33333333333,82.2333333333333,0.384666666666667,0.021
6,2019,"TOOK",64.1133333333333,0.1475,988.166666666667,58.2666666666667,0.373833333333333,0.017
7,2019,"TOOK",46.78,0.0846666666666667,1016,45.2,0.484666666666667,0.016
8,2019,"TOOK",66.215,0.141,1230.5,71.4,0.32225,0.01375
9,2019,"TOOK",63.9366666666667,0.148333333333333,822.666666666667,49.9666666666667,0.138,0.00633333333333333
10,2019,"TOOK",45.1033333333333,0.121333333333333,801,57.4333333333333,0.313,0.0176666666666667
11,2019,"TOOK",19.66,0.053,556,41,0.304,0.018
12,2019,"TOOK",29.54,0.081,869,65.5,0.4,0.024
2,2020,"TOOK",14.87,0.042,1540,120.3,0.528,0.033
6,2020,"TOOK",47.75,0.106,1124.66666666667,65.0666666666667,0.358,0.0161666666666667
7,2020,"TOOK",39.1025,0.08525,1315.75,75.175,0.46175,0.01925
8,2020,"TOOK",58.9025,0.12175,1299,68.275,0.34175,0.01375
9,2020,"TOOK",31.00434194,0.075272031,579.0691694,37.19264597,0.294718275,0.014753966
4,2021,"TOOK",3.023369018,0.008137793,1758.228066,129.4504097,0.41313172,0.024187455
5,2021,"TOOK",4.123377006,0.01135303,1750.314019,131.9978985,0.442437506,0.026553643
6,2021,"TOOK",185.3581812,0.499563224,820.9190806,60.19800932,0.350270024,0.020359746
9,2021,"TOOK",31.06197428,0.071187682,697.0773872,41.67551507,0.852297703,0.039383251
11,2021,"TOOK",39.79577357,0.10799345,549.2467938,40.74284081,0.509303046,0.030030309
12,2021,"TOOK",10.68226504,0.030131047,796.6107426,61.46243902,0.262255878,0.016090231
1,2022,"TOOK",8.513609869,0.023100097,941.4681342,70.06132662,0.296815402,0.017592539
3,2022,"TOOK",5.260165037,0.014321002,1369.496288,102.4659871,0.343990658,0.020523819
4,2022,"TOOK",9.972055068,0.028030137,1096.119442,84.44633615,0.430135022,0.026382924
5,2022,"TOOK",106.822641045,0.2931584085,1294.77489475,96.804698305,0.402508759,0.023906589
6,2022,"TOOK",193.9339964,0.523425824,360.2414155,26.47194748,0.12513297,0.007291626
8,2022,"TOOK",36.08376965,0.077421703,574.6493756,31.56629299,0.30318333,0.012727808
9,2022,"TOOK",42.01104701,0.094027993,370.3905511,21.43634935,0.241739195,0.01075628
11,2022,"TOOK",20.47586362,0.057509298,461.7549954,35.64119621,0.267455628,0.016462094
12,2022,"TOOK",20.53287663,0.05741886,603.5427442,46.28981783,0.324679608,0.019833612
2,2023,"TOOK",14.25772892,0.040046072,848.4887894,65.3624542,0.293675254,0.018018513
3,2023,"TOOK",160.0247882,0.430446903,4021.182747,296.0660142,0.298697736,0.017494998
4,2023,"TOOK",10.06703616,0.027239424,1371.866878,101.131746,0.361141499,0.021119626
5,2023,"TOOK",9.862444882,0.027290696,1260.817185,95.5596231,0.316835529,0.019110732
6,2023,"TOOK",90.52765535,0.212767207,1036.26039,63.94011751,0.300133567,0.014367908
9,2023,"TOOK",34.48179478,0.081555103,1010.340234,62.6950794,0.287926271,0.013856565
10,2023,"TOOK",15.76378258,0.043353937,422.9527979,31.88176718,0.224731,0.013486792
1,2024,"TOOK",14.91974515,0.041061514,932.0974443,70.26307718,0.323702423,0.019419271
2,2024,"TOOK",0.01,0.001,812.3937774,62.77419027,0.194774386,0.012001597
3,2024,"TOOK",5.38220929,0.014868068,1108.294657,84.13835807,0.270995067,0.016405627
4,2024,"TOOK",8.296208328,0.023074582,1131.330637,86.47460092,0.249785438,0.015225052
5,2024,"TOOK",1.558405098,0.004386564,235.5174165,18.21847158,0.16374521,0.01010067
7,2024,"TOOK",48.72950359,0.098005017,624.7731233,31.69917301,0.254458688,0.009779805
9,2024,"TOOK",33.33101563,0.076222519,521.244113,31.09568257,0.287425426,0.013252701
11,2024,"TOOK",41.22151717,0.116755222,554.6613581,43.14536528,0.284653869,0.017649867
12,2024,"TOOK",30.70754387,0.082200229,778.5386913,56.55375194,0.266069139,0.015295844
2,2025,"TOOK",6.040965516,0.016294717,1069.377452,78.90131819,0.305236182,0.017908642
3,2025,"TOOK",4.19086818,0.011283341,1382.12935,101.82197731,0.32042862,0.0187278985
5,2016,"WALK",13.44,0.024,1265,57.6,0.408,0.014
6,2016,"WALK",29.7366666666667,0.051,2279.66666666667,96.7333333333333,0.934,0.03
7,2016,"WALK",48.62,0.079,2992,118.9,0.762,0.023
8,2016,"WALK",53.25,0.09,1999,83.2,1.064,0.033
9,2016,"WALK",60.08,0.101,2394,99.35,2.771,0.086
10,2016,"WALK",36.4,0.068,2235,105.3,1.67,0.06
11,2016,"WALK",34.81,0.069,2050.5,104.65,1.53,0.0605
12,2016,"WALK",17.19,0.034,1502,77.2,1.589,0.063
1,2017,"WALK",15.3,0.0296666666666667,668.333333333333,33.2666666666667,0.346333333333333,0.0133333333333333
2,2017,"WALK",13.73,0.0266666666666667,821.666666666667,41.0666666666667,0.535333333333333,0.0203333333333333
3,2017,"WALK",12.59,0.0236666666666667,1267.66666666667,60.7333333333333,0.950333333333333,0.035
4,2017,"WALK",25.7866666666667,0.047,1919,87.9666666666667,1.13366666666667,0.0393333333333333
5,2017,"WALK",19.0266666666667,0.034,1895.66666666667,84.2666666666667,0.922,0.031
6,2017,"WALK",17.37,0.03,1401,59.4,0.525,0.017
7,2017,"WALK",21.55,0.036,2657,109.4,1.044,0.032
8,2017,"WALK",29.99,0.05,2979,120.7,1.417,0.043
9,2017,"WALK",26.155,0.0455,1804.5,77.3,0.762,0.0245
10,2017,"WALK",43.31,0.072,2495,102.7,1.087,0.033
11,2017,"WALK",15.69,0.0305,1200,60,0.6515,0.026
12,2017,"WALK",6.52,0.0135,1006,53.95,0.376,0.0155
1,2018,"WALK",4.32333333333333,0.009,851.333333333333,46.5,0.426,0.0176666666666667
2,2018,"WALK",17.6733333333333,0.034,869.666666666667,42.8333333333333,0.508,0.0193333333333333
3,2018,"WALK",14.5633333333333,0.0276666666666667,957,46.0666666666667,0.719666666666667,0.0266666666666667
4,2018,"WALK",17.8166666666667,0.0336666666666667,1136.33333333333,54.1333333333333,0.504333333333333,0.018
5,2018,"WALK",13.4666666666667,0.0246666666666667,1294.66666666667,58.7666666666667,0.640333333333333,0.0223333333333333
6,2018,"WALK",23.4,0.04,2506,105.3,0.637,0.02
7,2018,"WALK",17.935,0.0305,1661,69.4,1.329,0.0415
8,2018,"WALK",25.16,0.042,2139,87.2,1.358,0.041
9,2018,"WALK",34.32,0.057,2391.5,97.25,0.5545,0.017
10,2018,"WALK",25.01,0.044,2314,101.9,1.838,0.061
11,2018,"WALK",18.4033333333333,0.0346666666666667,1511.33333333333,71.9666666666667,0.649333333333333,0.0236666666666667
12,2018,"WALK",13,0.025,1117,56,0.74,0.028
1,2019,"WALK",13.18,0.0263333333333333,946,48.3666666666667,0.551666666666667,0.0216666666666667
2,2019,"WALK",17.93,0.0346666666666667,1181.66666666667,58.2,0.500666666666667,0.0186666666666667
3,2019,"WALK",17.0733333333333,0.0333333333333333,1081,53.8333333333333,0.319333333333333,0.0123333333333333
4,2019,"WALK",18.2833333333333,0.0353333333333333,911,44.8,0.352666666666667,0.0133333333333333
5,2019,"WALK",8.85,0.016,1083.5,49.4,0.528,0.018
6,2019,"WALK",13.345,0.0235,1752,76.05,1.096,0.036
